store_delivery_code,product_code,amount
6369,WT005X-7HDDXTR-1,100
6370,WT001Q-6HBVXTR-1,180
6370,WT00HA-7L0VHTR-6,360
6371,WT0003-6QUVLTR-6,160
6371,WT001M-6VIVHTR-6,200
6371,WT001Q-6HBVXTR-1,420
6371,WT001R-6HBVXTM-1,125
6371,WT001W-6HSVSTR-1,160
6372,WT000G-6L0VHTR-1,50
6372,WT001K-6L2VHTR-6,50
6372,WT001N-6MOVHTR-6,10
6372,WT00HA-7L0VHTR-6,120
6373,WT001N-6MOVHTR-6,40
6374,WT0003-6QUVLTR-6,20
6374,WT001K-6L2VHTR-6,20
6374,WT001Q-6HBVXTR-1,20
6374,WT001W-6HSVSTR-1,20
6374,WT001Y-6HSPDTR-1,60
6374,WT0018-6QUVCTR-6,20
6375,WT007F-20KVCTM-1,1
6376,WT001S-6HBPXTM-1,2
6377,WT0003-6QUVLTR-6,6
6377,WT0005-6CAVHTR-6,30
6377,WT0009-6QUVHTR-6,6
6377,WT000B-6T0VHTR-1,30
6377,WT000G-6L0VHTR-1,30
6377,WT001I-6L0VHTR-1,30
6377,WT001K-6L2VHTR-6,5
6377,WT001M-6VIVHTR-6,30
6377,WT001N-6MOVHTR-6,12
6377,WT001O-6HBVXTM-1,6
6377,WT001P-6HBVXMT-1,6
6377,WT001Q-6HBVXTR-1,30
6377,WT001S-6HBPXTM-1,20
6377,WT001T-6HBVXTK-1,20
6377,WT001U-6HBVXTX-1,30
6377,WT001W-6HSVSTR-1,6
6377,WT001X-6HSPSTR-1,6
6377,WT001Y-6HSPDTR-1,15
6377,WT001Z-6HSPDTR-1,6
6377,WT001G-6P0V2TR-3,6
6377,WT002K-6MOV3TR-6,5
6377,WT002L-6BKB3TR-3,5
6377,WT002M-6MOVCTR-6,5
6377,WT002N-6QUVCTR-6,12
6377,WT0034-7HBVXTR-1,5
6377,WT00HA-7L0VHTR-6,30
6377,WT005Y-8PKDT-1,6
6377,WT0063-8MOLVTR-6,12
6377,WT007D-20TVHTR-1,12
6377,WT007R-20RVHTR-6,6
6377,WT007S-20RVLTR-6,6
6378,WT001Q-6HBVXTR-1,30
6378,WT001R-6HBVXTM-1,25
6378,WT001X-6HSPSTR-1,10
6378,WT001Y-6HSPDTR-1,30
6378,WT001Z-6HSPDTR-1,30
6378,WT0034-7HBVXTR-1,10
6378,WT005Y-8PKDT-1,10
6378,WT007D-20TVHTR-1,100
6379,WT001I-6L0VHTR-1,1000
6380,WT001Y-6HSPDTR-1,10
6380,WT001Z-6HSPDTR-1,10
6380,WT003L-7ABBXTR-1,5
6381,WT001Q-6HBVXTR-1,2
6381,WT001Y-6HSPDTR-1,10
6381,WT001Z-6HSPDTR-1,10
6381,WT003L-7ABBXTR-1,7
6382,WT007D-20TVHTR-1,2
6383,WT001Q-6HBVXTR-1,300
6383,WT001W-6HSVSTR-1,200
6383,WT001Y-6HSPDTR-1,100
6383,WT001Z-6HSPDTR-1,60
6383,WT005Y-8PKDT-1,20
6383,WT007E-20HBTR-1,20
6384,WT0003-6QUVLTR-6,120
6384,WT001Q-6HBVXTR-1,120
6384,WT001W-6HSVSTR-1,200
6384,WT0063-8MOLVTR-6,100
6385,WT001S-6HBPXTM-1,30
6386,WT001Q-6HBVXTR-1,30
6387,WT001M-6VIVHTR-6,60
6387,WT001Q-6HBVXTR-1,60
6387,WT001R-6HBVXTM-1,25
6387,WT001W-6HSVSTR-1,40
6387,WT001X-6HSPSTR-1,20
6387,WT00HA-7L0VHTR-6,120
6388,WT001Q-6HBVXTR-1,120
6389,WT00HA-7L0VHTR-6,360
6390,WT001Y-6HSPDTR-1,1
6390,WT0018-6QUVCTR-6,1
6391,WT001Z-6HSPDTR-1,30
6392,WT001V-6HSVSTR-3,24
6393,WT001V-6HSVSTR-3,12
6394,WT001I-6L0VHTR-1,200
6394,WT001V-6HSVSTR-3,120
6395,WT0005-6CAVHTR-6,5
6395,WT001N-6MOVHTR-6,10
6395,WT001Q-6HBVXTR-1,10
6395,WT001U-6HBVXTX-1,5
6395,WT001V-6HSVSTR-3,5
6396,WT0003-6QUVLTR-6,2
6396,WT001S-6HBPXTM-1,5
6396,WT001W-6HSVSTR-1,1
6396,WT0018-6QUVCTR-6,2
6396,WT0034-7HBVXTR-1,1
6397,WT001N-6MOVHTR-6,30
6397,WT001O-6HBVXTM-1,5
6397,WT001X-6HSPSTR-1,5
6398,WT001V-6HSVSTR-3,1
6399,WT001Q-6HBVXTR-1,1
6400,WT001V-6HSVSTR-3,36
6401,WT0017-6MOVCTR-6,10
6401,WT0018-6QUVCTR-6,10
6401,WT0033-7L0VHTR-6,20
6402,WT0033-7L0VHTR-6,50
6403,WT001N-6MOVHTR-6,40
6403,WT001V-6HSVSTR-3,12
6403,WT0018-6QUVCTR-6,60
6404,WT001Q-6HBVXTR-1,1
6405,WT001V-6HSVSTR-3,60
6406,WT001V-6HSVSTR-3,24
6407,WT0009-6QUVHTR-6,30
6407,WT001M-6VIVHTR-6,20
6407,WT001R-6HBVXTM-1,25
6407,WT001S-6HBPXTM-1,20
6407,WT0018-6QUVCTR-6,20
6407,WT001G-6P0V2TR-3,30
6407,WT005Y-8PKDT-1,10
6408,WT005Y-8PKDT-1,100
6409,WT0018-6QUVCTR-6,240
6410,WT003A-7KAVCTM-6,100
6411,WT001W-6HSVSTR-1,20
6411,WT001Y-6HSPDTR-1,20
6411,WT001Z-6HSPDTR-1,20
6412,WT001O-6HBVXTM-1,10
6412,WT0032-7T0VHTR-6,20
6412,WT005Y-8PKDT-1,40
6413,WT001V-6HSVSTR-3,96
6413,WT0018-6QUVCTR-6,300
6413,WT002K-6MOV3TR-6,240
6414,WT001M-6VIVHTR-6,20
6414,WT001V-6HSVSTR-3,36
6415,WT001Q-6HBVXTR-1,60
6416,WT001Q-6HBVXTR-1,1
6417,WT0017-6MOVCTR-6,50
6418,WT001E-6K2V3TR-6,30
6419,WT0018-6QUVCTR-6,20
6420,WT001K-6L2VHTR-6,10
6420,WT001Y-6HSPDTR-1,50
6420,WT001Z-6HSPDTR-1,30
6420,WT001E-6K2V3TR-6,30
6420,WT002K-6MOV3TR-6,20
6421,WT001K-6L2VHTR-6,200
6421,WT002K-6MOV3TR-6,120
6422,WT00HA-7L0VHTR-6,500
6423,WT001M-6VIVHTR-6,200
6423,WT001N-6MOVHTR-6,80
6423,WT001Q-6HBVXTR-1,600
6423,WT001V-6HSVSTR-3,120
6423,WT001W-6HSVSTR-1,240
6423,WT001Y-6HSPDTR-1,200
6423,WT001Z-6HSPDTR-1,120
6423,WT0018-6QUVCTR-6,600
6423,WT001G-6P0V2TR-3,80
6423,WT0063-8MOLVTR-6,125
6424,WT0005-6CAVHTR-6,20
6424,WT001Y-6HSPDTR-1,400
6424,WT001Z-6HSPDTR-1,180
6425,WT001S-6HBPXTM-1,200
6426,WT000B-6T0VHTR-1,704
6427,WT0005-6CAVHTR-6,50
6427,WT001M-6VIVHTR-6,50
6427,WT001Q-6HBVXTR-1,120
6427,WT001S-6HBPXTM-1,100
6427,WT0017-6MOVCTR-6,30
6427,WT002L-6BKB3TR-3,10
6428,WT001M-6VIVHTR-6,60
6428,WT001N-6MOVHTR-6,20
6428,WT0017-6MOVCTR-6,50
6429,WT001X-6HSPSTR-1,10
6429,WT003A-7KAVCTM-6,10
6429,WT0063-8MOLVTR-6,10
6430,WT001N-6MOVHTR-6,20
6430,WT001Y-6HSPDTR-1,100
6430,WT001Z-6HSPDTR-1,60
6430,WT002K-6MOV3TR-6,10
6430,WT0063-8MOLVTR-6,20
6430,WT007D-20TVHTR-1,100
6431,WT0003-6QUVLTR-6,20
6431,WT0005-6CAVHTR-6,30
6431,WT001M-6VIVHTR-6,40
6431,WT001Q-6HBVXTR-1,60
6431,WT001X-6HSPSTR-1,30
6431,WT001E-6K2V3TR-6,50
6432,WT007F-20KVCTM-1,5
6432,WT007G-20KVCDM-1,5
6433,WT001Q-6HBVXTR-1,180
6434,WT001Q-6HBVXTR-1,360
6435,WT0003-6QUVLTR-6,120
6435,WT0005-6CAVHTR-6,80
6435,WT0009-6QUVHTR-6,70
6435,WT001K-6L2VHTR-6,100
6435,WT001Q-6HBVXTR-1,600
6435,WT001R-6HBVXTM-1,25
6435,WT001S-6HBPXTM-1,200
6435,WT001Z-6HSPDTR-1,180
6435,WT0017-6MOVCTR-6,100
6435,WT0018-6QUVCTR-6,60
6435,WT001E-6K2V3TR-6,80
6435,WT0034-7HBVXTR-1,60
6435,WT005Y-8PKDT-1,100
6436,WT0005-6CAVHTR-6,20
6436,WT0009-6QUVHTR-6,20
6436,WT0010-6HYVCMB-3,10
6436,WT001G-6P0V2TR-3,20
6437,WT007G-20KVCDM-1,1
6438,WT000B-6T0VHTR-1,1
6438,WT001U-6HBVXTX-1,1
6438,WT001Y-6HSPDTR-1,1
6438,WT001Z-6HSPDTR-1,2
6438,WT002K-6MOV3TR-6,1
6438,WT002N-6QUVCTR-6,1
6438,WT0034-7HBVXTR-1,1
6439,WT0003-6QUVLTR-6,20
6440,WT001O-6HBVXTM-1,30
6440,WT001T-6HBVXTK-1,20
6440,WT001U-6HBVXTX-1,20
6440,WT002K-6MOV3TR-6,40
6441,WT0017-6MOVCTR-6,20
6441,WT002K-6MOV3TR-6,40
6442,WT001S-6HBPXTM-1,100
6443,WT000B-6T0VHTR-1,400
6443,WT001Q-6HBVXTR-1,120
6443,WT001R-6HBVXTM-1,50
6444,WT001P-6HBVXMT-1,5
6444,WT001Q-6HBVXTR-1,10
6444,WT001R-6HBVXTM-1,5
6444,WT001S-6HBPXTM-1,20
6444,WT001U-6HBVXTX-1,5
6444,WT001E-6K2V3TR-6,20
6444,WT007K-20RVCTR-6,2
6445,WT0010-6HYVCMB-3,15
6446,WT007F-20KVCTM-1,1
6447,WT0005-6CAVHTR-6,3
6447,WT0009-6QUVHTR-6,2
6447,WT000G-6L0VHTR-1,1
6447,WT001I-6L0VHTR-1,2
6447,WT001K-6L2VHTR-6,2
6447,WT001M-6VIVHTR-6,2
6447,WT001N-6MOVHTR-6,1
6447,WT001O-6HBVXTM-1,1
6447,WT001Q-6HBVXTR-1,3
6447,WT001T-6HBVXTK-1,1
6447,WT001V-6HSVSTR-3,3
6447,WT001W-6HSVSTR-1,3
6447,WT001Y-6HSPDTR-1,6
6447,WT001Z-6HSPDTR-1,3
6447,WT0034-7HBVXTR-1,5
6447,WT00HA-7L0VHTR-6,2
6447,WT0063-8MOLVTR-6,1
6447,WT007G-20KVCDM-1,1
6448,WT001V-6HSVSTR-3,12
6448,WT002K-6MOV3TR-6,40
6449,WT0009-6QUVHTR-6,140
6449,WT001R-6HBVXTM-1,50
6450,WT0003-6QUVLTR-6,400
6450,WT001Q-6HBVXTR-1,600
6450,WT001R-6HBVXTM-1,100
6450,WT001S-6HBPXTM-1,300
6450,WT001W-6HSVSTR-1,160
6450,WT001Y-6HSPDTR-1,500
6450,WT0018-6QUVCTR-6,300
6450,WT0034-7HBVXTR-1,60
6450,WT005Y-8PKDT-1,200
6451,WT000G-6L0VHTR-1,7500
6451,WT001I-6L0VHTR-1,20000
6452,WT001Q-6HBVXTR-1,20
6452,WT001R-6HBVXTM-1,10
6452,WT0017-6MOVCTR-6,20
6452,WT0018-6QUVCTR-6,20
6452,WT001G-6P0V2TR-3,10
6452,WT002N-6QUVCTR-6,10
6453,WT0003-6QUVLTR-6,50
6453,WT001M-6VIVHTR-6,50
6453,WT001Q-6HBVXTR-1,120
6454,WT001N-6MOVHTR-6,20
6454,WT0010-6HYVCMB-3,5
6455,WT001I-6L0VHTR-1,20
6455,WT001Q-6HBVXTR-1,5
6455,WT001R-6HBVXTM-1,5
6455,WT001U-6HBVXTX-1,5
6455,WT001W-6HSVSTR-1,5
6455,WT0034-7HBVXTR-1,5
6455,WT00HA-7L0VHTR-6,20
6455,WT005Y-8PKDT-1,10
6456,WT0003-6QUVLTR-6,200
6456,WT001M-6VIVHTR-6,40
6456,WT001Q-6HBVXTR-1,600
6456,WT001R-6HBVXTM-1,250
6456,WT001S-6HBPXTM-1,600
6456,WT001E-6K2V3TR-6,100
6456,WT002K-6MOV3TR-6,240
6456,WT003L-7ABBXTR-1,10
6457,WT001N-6MOVHTR-6,20
6457,WT001Q-6HBVXTR-1,120
6457,WT001W-6HSVSTR-1,40
6457,WT0017-6MOVCTR-6,20
6457,WT0018-6QUVCTR-6,20
6458,WT0003-6QUVLTR-6,40
6458,WT0032-7T0VHTR-6,20
6459,WT0003-6QUVLTR-6,20
6460,WT0005-6CAVHTR-6,10
6460,WT0009-6QUVHTR-6,10
6460,WT001K-6L2VHTR-6,5
6460,WT001S-6HBPXTM-1,20
6460,WT001V-6HSVSTR-3,5
6460,WT001W-6HSVSTR-1,5
6460,WT001Y-6HSPDTR-1,20
6460,WT001Z-6HSPDTR-1,20
6460,WT0018-6QUVCTR-6,10
6460,WT0033-7L0VHTR-6,5
6460,WT0034-7HBVXTR-1,10
6460,WT003A-7KAVCTM-6,5
6460,WT005Y-8PKDT-1,10
6460,WT0063-8MOLVTR-6,5
6460,WT007D-20TVHTR-1,50
6460,WT007F-20KVCTM-1,5
6461,WT0063-8MOLVTR-6,2
6461,WT007N-20RVCTR-6,1
6461,WT007P-20RVCD-6,1
6462,WT001W-6HSVSTR-1,40
6463,WT001Q-6HBVXTR-1,300
6463,WT001U-6HBVXTX-1,60
6463,WT001Y-6HSPDTR-1,400
6463,WT001Z-6HSPDTR-1,240
6463,WT0018-6QUVCTR-6,300
6464,WT0005-6CAVHTR-6,20
6464,WT0009-6QUVHTR-6,10
6464,WT001I-6L0VHTR-1,20
6464,WT001K-6L2VHTR-6,20
6464,WT001S-6HBPXTM-1,20
6464,WT0033-7L0VHTR-6,20
6464,WT00HA-7L0VHTR-6,20
6465,WT0017-6MOVCTR-6,10
6465,WT0018-6QUVCTR-6,10
6466,WT001V-6HSVSTR-3,36
6466,WT00HA-7L0VHTR-6,360
6467,WT001R-6HBVXTM-1,50
6468,WT000B-6T0VHTR-1,4
6468,WT001Q-6HBVXTR-1,1
6468,WT001T-6HBVXTK-1,1
6468,WT001W-6HSVSTR-1,1
6468,WT005Y-8PKDT-1,1
6468,WT007F-20KVCTM-1,1
6469,WT001Q-6HBVXTR-1,20
6469,WT001X-6HSPSTR-1,40
6469,WT0018-6QUVCTR-6,30
6470,WT001I-6L0VHTR-1,100
6470,WT001Y-6HSPDTR-1,100
6470,WT001Z-6HSPDTR-1,120
6470,WT005Y-8PKDT-1,20
6471,WT0003-6QUVLTR-6,80
6471,WT001O-6HBVXTM-1,50
6471,WT001R-6HBVXTM-1,150
6471,WT001S-6HBPXTM-1,400
6471,WT001V-6HSVSTR-3,48
6471,WT002K-6MOV3TR-6,40
6471,WT005Y-8PKDT-1,63
6472,WT000G-6L0VHTR-1,20
6472,WT0017-6MOVCTR-6,20
6472,WT0018-6QUVCTR-6,10
6473,WT007F-20KVCTM-1,6
6474,WT001V-6HSVSTR-3,10
6474,WT001Z-6HSPDTR-1,30
6475,WT001Y-6HSPDTR-1,100
6475,WT001Z-6HSPDTR-1,120
6475,WT001E-6K2V3TR-6,10
6476,WT0003-6QUVLTR-6,5
6476,WT0018-6QUVCTR-6,5
6476,WT0063-8MOLVTR-6,5
6476,WT007D-20TVHTR-1,20
6477,WT001Q-6HBVXTR-1,20
6478,WT001N-6MOVHTR-6,100
6478,WT001R-6HBVXTM-1,200
6478,WT001V-6HSVSTR-3,108
6478,WT001X-6HSPSTR-1,50
6478,WT001G-6P0V2TR-3,80
6478,WT00HA-7L0VHTR-6,360
6479,WT001R-6HBVXTM-1,100
6480,WT0003-6QUVLTR-6,1
6480,WT001K-6L2VHTR-6,1
6480,WT001N-6MOVHTR-6,1
6480,WT001O-6HBVXTM-1,1
6480,WT001P-6HBVXMT-1,1
6480,WT001R-6HBVXTM-1,1
6480,WT001S-6HBPXTM-1,1
6480,WT001T-6HBVXTK-1,1
6480,WT001U-6HBVXTX-1,1
6480,WT001V-6HSVSTR-3,1
6480,WT001W-6HSVSTR-1,1
6480,WT001X-6HSPSTR-1,1
6480,WT0017-6MOVCTR-6,1
6480,WT0018-6QUVCTR-6,1
6481,WT001V-6HSVSTR-3,5
6482,WT0003-6QUVLTR-6,4
6482,WT001I-6L0VHTR-1,1
6482,WT001K-6L2VHTR-6,1
6482,WT0018-6QUVCTR-6,1
6482,WT002N-6QUVCTR-6,1
6483,WT0003-6QUVLTR-6,200
6484,WT001I-6L0VHTR-1,1000
6485,WT001Y-6HSPDTR-1,1000
6485,WT002N-6QUVCTR-6,300
6486,WT001S-6HBPXTM-1,1000
6486,WT0017-6MOVCTR-6,300
6487,WT0009-6QUVHTR-6,30
6487,WT001N-6MOVHTR-6,20
6487,WT0018-6QUVCTR-6,30
6488,WT001Q-6HBVXTR-1,10
6489,WT0003-6QUVLTR-6,5
6489,WT001S-6HBPXTM-1,20
6489,WT0033-7L0VHTR-6,5
6490,WT0003-6QUVLTR-6,12
6490,WT001M-6VIVHTR-6,3
6490,WT001N-6MOVHTR-6,5
6490,WT001O-6HBVXTM-1,5
6490,WT0018-6QUVCTR-6,12
6490,WT001G-6P0V2TR-3,5
6490,WT002N-6QUVCTR-6,5
6491,WT001Q-6HBVXTR-1,60
6491,WT001R-6HBVXTM-1,25
6492,WT001V-6HSVSTR-3,24
6493,WT003A-7KAVCTM-6,40
6494,WT001V-6HSVSTR-3,60
6495,WT0003-6QUVLTR-6,160
6495,WT001Q-6HBVXTR-1,600
6495,WT001R-6HBVXTM-1,100
6495,WT001S-6HBPXTM-1,200
6495,WT001Y-6HSPDTR-1,500
6495,WT001Z-6HSPDTR-1,300
6495,WT0017-6MOVCTR-6,50
6495,WT0018-6QUVCTR-6,240
6496,WT001N-6MOVHTR-6,20
6496,WT001G-6P0V2TR-3,30
6496,WT00HA-7L0VHTR-6,120
6497,WT001U-6HBVXTX-1,50
6497,WT001V-6HSVSTR-3,20
6497,WT001X-6HSPSTR-1,20
6498,WT000B-6T0VHTR-1,1500
6498,WT000G-6L0VHTR-1,1000
6498,WT001P-6HBVXMT-1,50
6498,WT001Q-6HBVXTR-1,300
6498,WT001R-6HBVXTM-1,50
6498,WT001S-6HBPXTM-1,300
6498,WT001X-6HSPSTR-1,20
6498,WT001Y-6HSPDTR-1,400
6498,WT001Z-6HSPDTR-1,300
6498,WT00HA-7L0VHTR-6,1560
6499,WT002K-6MOV3TR-6,80
6500,WT0009-6QUVHTR-6,100
6500,WT001Q-6HBVXTR-1,60
6501,WT001Q-6HBVXTR-1,480
6501,WT001S-6HBPXTM-1,400
6501,WT001U-6HBVXTX-1,30
6501,WT002K-6MOV3TR-6,120
6502,WT0018-6QUVCTR-6,60
6502,WT002K-6MOV3TR-6,40
6503,WT001S-6HBPXTM-1,600
6503,WT001V-6HSVSTR-3,20
6503,WT00HA-7L0VHTR-6,240
6504,WT001S-6HBPXTM-1,30
6504,WT0017-6MOVCTR-6,30
6504,WT0018-6QUVCTR-6,30
6505,WT001Y-6HSPDTR-1,100
6505,WT001Z-6HSPDTR-1,60
6505,WT003L-7ABBXTR-1,12
6506,WT0003-6QUVLTR-6,2
6506,WT001K-6L2VHTR-6,2
6506,WT001S-6HBPXTM-1,1
6506,WT001X-6HSPSTR-1,1
6506,WT0018-6QUVCTR-6,1
6507,WT0003-6QUVLTR-6,20
6507,WT0018-6QUVCTR-6,30
6507,WT002N-6QUVCTR-6,10
6508,WT001Q-6HBVXTR-1,60
6509,WT007F-20KVCTM-1,10
6510,WT000G-6L0VHTR-1,1000
6510,WT001I-6L0VHTR-1,10000
6511,WT001Q-6HBVXTR-1,600
6512,WT001W-6HSVSTR-1,1
6513,WT0005-6CAVHTR-6,10
6513,WT001I-6L0VHTR-1,50
6513,WT001K-6L2VHTR-6,20
6513,WT001N-6MOVHTR-6,10
6513,WT001S-6HBPXTM-1,10
6513,WT001X-6HSPSTR-1,5
6513,WT0017-6MOVCTR-6,10
6513,WT0018-6QUVCTR-6,10
6513,WT00HA-7L0VHTR-6,60
6514,WT007F-20KVCTM-1,5
6515,WT002F-6HYVCMB-3,1
6516,WT0003-6QUVLTR-6,10
6516,WT001N-6MOVHTR-6,10
6516,WT0018-6QUVCTR-6,10
6517,WT0003-6QUVLTR-6,2
6517,WT001P-6HBVXMT-1,1
6517,WT001Q-6HBVXTR-1,5
6517,WT001S-6HBPXTM-1,3
6517,WT0034-7HBVXTR-1,1
6518,WT002K-6MOV3TR-6,120
6519,WT001R-6HBVXTM-1,25
6519,WT001X-6HSPSTR-1,10
6519,WT001Z-6HSPDTR-1,60
6519,WT0017-6MOVCTR-6,10
6519,WT0018-6QUVCTR-6,10
6520,WT001P-6HBVXMT-1,5
6520,WT001Q-6HBVXTR-1,10
6520,WT001R-6HBVXTM-1,5
6520,WT001S-6HBPXTM-1,20
6520,WT001E-6K2V3TR-6,20
6520,WT007K-20RVCTR-6,2
6521,WT0003-6QUVLTR-6,80
6522,WT001Z-6HSPDTR-1,1
6523,WT001K-6L2VHTR-6,5
6523,WT001V-6HSVSTR-3,5
6523,WT001Y-6HSPDTR-1,20
6523,WT0012-6HYVCMB-3,20
6523,WT0033-7L0VHTR-6,5
6523,WT00HA-7L0VHTR-6,50
6524,WT0003-6QUVLTR-6,40
6524,WT001K-6L2VHTR-6,100
6524,WT001Q-6HBVXTR-1,600
6524,WT001R-6HBVXTM-1,125
6524,WT001S-6HBPXTM-1,300
6524,WT001Y-6HSPDTR-1,200
6524,WT001Z-6HSPDTR-1,120
6524,WT0017-6MOVCTR-6,50
6524,WT0018-6QUVCTR-6,60
6525,WT001Q-6HBVXTR-1,10
6525,WT001S-6HBPXTM-1,5
6526,WT001N-6MOVHTR-6,20
6526,WT002N-6QUVCTR-6,10
6526,WT0063-8MOLVTR-6,20
6527,WT0003-6QUVLTR-6,20
6527,WT001R-6HBVXTM-1,10
6527,WT0034-7HBVXTR-1,10
6528,WT007F-20KVCTM-1,10
6529,WT001Q-6HBVXTR-1,60
6530,WT001K-6L2VHTR-6,1
6530,WT001M-6VIVHTR-6,1
6530,WT001O-6HBVXTM-1,2
6530,WT001Q-6HBVXTR-1,1
6530,WT001U-6HBVXTX-1,1
6530,WT001W-6HSVSTR-1,1
6530,WT0034-7HBVXTR-1,2
6530,WT00HA-7L0VHTR-6,2
6531,WT0003-6QUVLTR-6,40
6531,WT001K-6L2VHTR-6,50
6531,WT001O-6HBVXTM-1,50
6531,WT001Q-6HBVXTR-1,300
6531,WT001R-6HBVXTM-1,50
6531,WT001X-6HSPSTR-1,50
6531,WT001Z-6HSPDTR-1,300
6531,WT0017-6MOVCTR-6,50
6532,WT001K-6L2VHTR-6,50
6532,WT001Q-6HBVXTR-1,300
6532,WT001Z-6HSPDTR-1,180
6533,WT001T-6HBVXTK-1,1
6534,WT0003-6QUVLTR-6,40
6534,WT000G-6L0VHTR-1,100
6534,WT001I-6L0VHTR-1,100
6534,WT001N-6MOVHTR-6,40
6534,WT001W-6HSVSTR-1,19
6535,WT001Q-6HBVXTR-1,60
6535,WT0018-6QUVCTR-6,20
6536,WT001K-6L2VHTR-6,20
6536,WT001Q-6HBVXTR-1,30
6536,WT001Y-6HSPDTR-1,20
6537,WT001Q-6HBVXTR-1,120
6538,WT000G-6L0VHTR-1,200
6538,WT001K-6L2VHTR-6,50
6538,WT001S-6HBPXTM-1,100
6538,WT002K-6MOV3TR-6,40
6538,WT00HA-7L0VHTR-6,240
6539,WT007P-20RVCD-6,1
6540,WT001Q-6HBVXTR-1,60
6541,WT001N-6MOVHTR-6,60
6541,WT001Q-6HBVXTR-1,60
6541,WT001R-6HBVXTM-1,25
6542,WT000G-6L0VHTR-1,24000
6542,WT001I-6L0VHTR-1,40000
6542,WT00HA-7L0VHTR-6,36000
6543,WT001M-6VIVHTR-6,6
6543,WT001N-6MOVHTR-6,20
6543,WT001Z-6HSPDTR-1,20
6544,WT001Q-6HBVXTR-1,60
6545,WT0003-6QUVLTR-6,3
6545,WT000G-6L0VHTR-1,1
6545,WT001I-6L0VHTR-1,1
6545,WT001Q-6HBVXTR-1,1
6545,WT001W-6HSVSTR-1,1
6545,WT002K-6MOV3TR-6,1
6545,WT002M-6MOVCTR-6,1
6546,WT001I-6L0VHTR-1,100
6546,WT001Q-6HBVXTR-1,60
6547,WT001Q-6HBVXTR-1,120
6547,WT001R-6HBVXTM-1,75
6548,WT000B-6T0VHTR-1,1
6548,WT001U-6HBVXTX-1,2
6548,WT00HA-7L0VHTR-6,2
6549,WT001I-6L0VHTR-1,100
6549,WT001Q-6HBVXTR-1,60
6550,WT0003-6QUVLTR-6,30
6550,WT001R-6HBVXTM-1,100
6550,WT001S-6HBPXTM-1,100
6550,WT0017-6MOVCTR-6,30
6550,WT0018-6QUVCTR-6,30
6551,WT001Q-6HBVXTR-1,1200
6551,WT001R-6HBVXTM-1,125
6551,WT001Y-6HSPDTR-1,1000
6552,WT000G-6L0VHTR-1,500
6552,WT001I-6L0VHTR-1,1000
6552,WT001Q-6HBVXTR-1,120
6552,WT0018-6QUVCTR-6,60
6553,WT001U-6HBVXTX-1,1
6553,WT0039-7KAVCTM-6,1
6554,WT001M-6VIVHTR-6,5
6554,WT001S-6HBPXTM-1,20
6555,WT0003-6QUVLTR-6,80
6555,WT000G-6L0VHTR-1,200
6555,WT001I-6L0VHTR-1,500
6555,WT001N-6MOVHTR-6,40
6555,WT001Q-6HBVXTR-1,60
6555,WT0018-6QUVCTR-6,60
6556,WT007P-20RVCD-6,10
6556,WT007R-20RVHTR-6,10
6556,WT007S-20RVLTR-6,10
6557,WT001T-6HBVXTK-1,60
6558,WT001U-6HBVXTX-1,3
6558,WT001W-6HSVSTR-1,2
6558,WT002K-6MOV3TR-6,2
6559,WT001I-6L0VHTR-1,10
6560,WT0009-6QUVHTR-6,30
6560,WT001Q-6HBVXTR-1,60
6560,WT001R-6HBVXTM-1,125
6560,WT001S-6HBPXTM-1,60
6560,WT001X-6HSPSTR-1,25
6560,WT001Y-6HSPDTR-1,60
6560,WT001Z-6HSPDTR-1,60
6560,WT0018-6QUVCTR-6,30
6561,WT001S-6HBPXTM-1,40
6562,WT0003-6QUVLTR-6,5
6563,WT001I-6L0VHTR-1,500
6564,WT001R-6HBVXTM-1,125
6565,WT001R-6HBVXTM-1,50
6565,WT0018-6QUVCTR-6,60
6566,WT0018-6QUVCTR-6,10
6566,WT001G-6P0V2TR-3,30
6566,WT002N-6QUVCTR-6,5
6567,WT001X-6HSPSTR-1,1
6568,WT000B-6T0VHTR-1,100
6568,WT001O-6HBVXTM-1,25
6568,WT001Q-6HBVXTR-1,60
6568,WT001S-6HBPXTM-1,100
6569,WT001K-6L2VHTR-6,20
6569,WT001R-6HBVXTM-1,25
6569,WT001U-6HBVXTX-1,20
6569,WT001X-6HSPSTR-1,10
6569,WT001Y-6HSPDTR-1,100
6569,WT001Z-6HSPDTR-1,60
6569,WT001G-6P0V2TR-3,20
6569,WT00HA-7L0VHTR-6,60
6569,WT0063-8MOLVTR-6,25
6570,WT0063-8MOLVTR-6,10
6571,WT007P-20RVCD-6,10
6571,WT007S-20RVLTR-6,10
6572,WT007F-20KVCTM-1,10
6573,WT001Q-6HBVXTR-1,2
6573,WT001S-6HBPXTM-1,2
6573,WT0039-7KAVCTM-6,1
6573,WT005Y-8PKDT-1,1
6574,WT001R-6HBVXTM-1,150
6574,WT001S-6HBPXTM-1,200
6575,WT001N-6MOVHTR-6,60
6575,WT001Q-6HBVXTR-1,600
6575,WT001R-6HBVXTM-1,125
6575,WT001S-6HBPXTM-1,100
6575,WT001X-6HSPSTR-1,75
6575,WT001Z-6HSPDTR-1,600
6575,WT001G-6P0V2TR-3,160
6575,WT0063-8MOLVTR-6,25
6576,WT0003-6QUVLTR-6,10
